"","Country","Commodity","Flow","Unit","X","Year","Quantity"," F"
"292","Aruba","Flatfish nei, frozen","Imports","Tonnes","","2014","4",NA
"293","Aruba","Flatfish, fresh or chilled, nei","Imports","Tonnes","","2014","1",NA
"294","Aruba","Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes","","2014","0",NA
"295","Aruba","Gadiformes fillets, fresh or chilled, nei","Imports","Tonnes","","2014","...",NA
"296","Aruba","Gadiformes fillets, frozen, nei","Imports","Tonnes","","2014","37",NA
"297","Aruba","Gadiformes nei, dried and salted","Imports","Tonnes","","2014","-",NA
"298","Aruba","Gadiformes nei, frozen","Imports","Tonnes","","2014","5",NA
"299","Aruba","Gadiformes, fresh or chilled, nei","Imports","Tonnes","","2014","36",NA
"300","Aruba","Haddock fillets, frozen","Imports","Tonnes","","2014","19",NA
"301","Aruba","Haddock, fresh or chilled","Imports","Tonnes","","2014","-",NA
"302","Aruba","Halibuts nei, frozen","Imports","Tonnes","","2014","-",NA
"303","Aruba","Herring nei, fillets, frozen","Imports","Tonnes","","2014","...",NA
"304","Aruba","Herring, salted or in brine","Imports","Tonnes","","2014","3",NA
"305","Aruba","Herrings nei, frozen","Imports","Tonnes","","2014","0",NA
"306","Aruba","Herrings nei, smoked","Imports","Tonnes","","2014","-",NA
"307","Aruba","Herrings prepared or preserved, not minced, nei","Imports","Tonnes","","2014","1",NA
"308","Aruba","Herrings, fresh or chilled, nei","Imports","Tonnes","","2014","0",NA
"309","Aruba","Ling, dried, whether or not salted, but not smoked","Imports","Tonnes","","2014","-",NA
"310","Aruba","Livers, roes, milt, dried, salted or in brine, nei","Exports","Tonnes","","2014","0",NA
"311","Aruba","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes","","2014","-",NA
"312","Aruba","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes","","2014","0",NA
"313","Aruba","Livers, roes, milt, frozen","Imports","Tonnes","","2014","0",NA
"314","Aruba","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes","","2014","11",NA
"315","Aruba","Mackerels nei, frozen","Imports","Tonnes","","2014","0",NA
"316","Aruba","Mackerels, nei, fresh or chilled","Imports","Tonnes","","2014","0",NA
"317","Aruba","Mackerels, smoked","Imports","Tonnes","","2014","-",NA
"318","Aruba","Marine fish nei, minced, prepared or preserved","Exports","Tonnes","","2014","-",NA
"319","Aruba","Marine fish nei, prepared or preserved, not minced","Exports","Tonnes","","2014","-",NA
"320","Aruba","Marine fish, fresh or chilled, nei","Exports","Tonnes","","2014","-",NA
"321","Aruba","Marine fish, frozen, nei","Exports","Tonnes","","2014","-",NA
"322","Aruba","Marine mammal oils, nei","Imports","Tonnes","","2014","-",NA
"323","Aruba","Nile perch and snakeheads (Channa spp.),  fresh or chilled","Imports","Tonnes","","2014","1",NA
"324","Aruba","Ornamental fish nei","Exports","Tonnes","","2014","-",NA
"325","Aruba","Ornamental fish nei","Imports","Tonnes","","2014","0",NA
"326","Aruba","Ornamental freshwater fish","Imports","Tonnes","","2014","1",NA
"327","Aruba","Ornamental saltwater fish","Exports","Tonnes","","2014","...",NA
"328","Aruba","Ornamental saltwater fish","Imports","Tonnes","","2014","212",NA
"329","Aruba","Other  edible fish offal, dried, salted or in brine","Exports","Tonnes","","2014","0",NA
"330","Aruba","Other  edible fish offal, dried, salted or in brine","Imports","Tonnes","","2014","2",NA
"331","Aruba","Pacific salmons, fresh or chilled","Exports","Tonnes","","2014","...",NA
"332","Aruba","Pacific salmons, fresh or chilled","Imports","Tonnes","","2014","20",NA
"333","Aruba","Pacific salmons, frozen, nei","Exports","Tonnes","","2014","-",NA
"334","Aruba","Pacific salmons, frozen, nei","Imports","Tonnes","","2014","91",NA
"335","Aruba","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes","","2014","-",NA
"336","Aruba","River eels, prepared or preserved, not minced, nei","Imports","Tonnes","","2014","0",NA
"337","Aruba","Saithe (=Pollock) fillets, frozen","Imports","Tonnes","","2014","...",NA
"338","Aruba","Saithe (=Pollock), fresh or chilled","Imports","Tonnes","","2014","-",NA
"339","Aruba","Saithe (=Pollock), frozen","Imports","Tonnes","","2014","-",NA
"340","Aruba","Salmon fillets, fresh or chilled","Imports","Tonnes","","2014","32",NA
"341","Aruba","Salmon fillets, frozen","Imports","Tonnes","","2014","2",NA
"342","Aruba","Salmon minced, prepared or preserved","Imports","Tonnes","","2014","-",NA
"343","Aruba","Salmon nei, not minced, prepared or preserved","Exports","Tonnes","","2014","0",NA
"344","Aruba","Salmon nei, not minced, prepared or preserved","Imports","Tonnes","","2014","18",NA
"345","Aruba","Salmonoids meat, fresh or chilled, nei","Imports","Tonnes","","2014","0",NA
"346","Aruba","Salmonoids, fresh or chilled, nei","Exports","Tonnes","","2014","0",NA
"347","Aruba","Salmonoids, fresh or chilled, nei","Imports","Tonnes","","2014","118",NA
"348","Aruba","Salmonoids, frozen","Exports","Tonnes","","2014","-",NA
"349","Aruba","Salmonoids, frozen","Imports","Tonnes","","2014","1",NA
"350","Aruba","Salmons, fresh or chilled, nei","Imports","Tonnes","","2014","0",NA
"351","Aruba","Salmons, smoked","Imports","Tonnes","","2014","3",NA
"352","Aruba","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes","","2014","8",NA
"353","Aruba","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes","","2014","0",NA
"354","Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Exports","Tonnes","","2014","0",NA
"355","Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes","","2014","44",NA
"356","Aruba","Seabass, fresh or chilled","Imports","Tonnes","","2014","0",NA
"357","Aruba","Seabass, frozen","Imports","Tonnes","","2014","0",NA
"358","Aruba","Seabreams nei, fresh or chilled","Imports","Tonnes","","2014","...",NA
"359","Aruba","Shark fins, dried, whether or not salted, etc.","Exports","Tonnes","","2014","1",""
"360","Aruba","Shark fins, dried, whether or not salted, etc.","Imports","Tonnes","","2014","0",NA
"361","Aruba","Sharks nei, frozen","Exports","Tonnes","","2014","0",NA
"362","Aruba","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2014","-",NA
"363","Aruba","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2014","-",NA
"364","Aruba","Skipjack tuna, frozen","Imports","Tonnes","","2014","-",NA
"365","Aruba","Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen","Imports","Tonnes","","2014","4",NA
"366","Aruba","Sockeye salmon, not minced, prepared or preserved, nei","Imports","Tonnes","","2014","-",NA
"367","Aruba","Soles, fresh or chilled, nei","Imports","Tonnes","","2014","...",NA
"368","Aruba","Soles, frozen, nei","Imports","Tonnes","","2014","-",NA
"369","Aruba","Swordfish fillets, fresh or chilled","Imports","Tonnes","","2014","1",NA
"370","Aruba","Swordfish fillets, frozen","Imports","Tonnes","","2014","0",NA
"371","Aruba","Swordfish meat, frozen","Imports","Tonnes","","2014","0",NA
"372","Aruba","Swordfish, fresh or chilled","Imports","Tonnes","","2014","0",NA
"373","Aruba","Swordfish, frozen","Imports","Tonnes","","2014","-",NA
"374","Aruba","Tilapia fillets, fresh or chilled","Imports","Tonnes","","2014","13",NA
"375","Aruba","Tilapia fillets, frozen","Imports","Tonnes","","2014","0",NA
"376","Aruba","Tilapia, catfish, carp, eel, Nile perch and snakeheads, fillets, dried/salted/brine, not smoked","Imports","Tonnes","","2014","2",NA
"377","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads  meat, frozen","Imports","Tonnes","","2014","7",NA
"378","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads, including fillets, smoked","Imports","Tonnes","","2014","...",NA
"379","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads, salted or in brine","Imports","Tonnes","","2014","0",NA
"380","Aruba","Tilapias, frozen","Imports","Tonnes","","2014","1",NA
"381","Aruba","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Imports","Tonnes","","2014","2",NA
"382","Aruba","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes","","2014","0",NA
"383","Aruba","Toothfish (Dissostichus spp.), fresh or chilled","Imports","Tonnes","","2014","0",NA
"384","Aruba","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes","","2014","0",NA
"385","Aruba","Trout fillets, fresh and chilled","Imports","Tonnes","","2014","...",NA
"386","Aruba","Trouts and chars, fresh or chilled","Exports","Tonnes","","2014","-",NA
"387","Aruba","Trouts and chars, fresh or chilled","Imports","Tonnes","","2014","2",NA
"388","Aruba","Tuna loins and fillets, frozen","Imports","Tonnes","","2014","1",NA
"389","Aruba","Tunas nei, frozen","Exports","Tonnes","","2014","0",NA
"390","Aruba","Tunas nei, frozen","Imports","Tonnes","","2014","3",NA
"391","Aruba","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2014","0",NA
"392","Aruba","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2014","115",NA
"393","Aruba","Tunas, fresh or chilled, nei","Exports","Tonnes","","2014","0",NA
"394","Aruba","Tunas, fresh or chilled, nei","Imports","Tonnes","","2014","23",NA
"395","Aruba","Turbot, fresh or chilled","Imports","Tonnes","","2014","...",NA
"396","Aruba","Tusk, dried, whether or not salted, but not smoked","Imports","Tonnes","","2014","-",NA
"397","Aruba","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2014","-",NA
"398","Aruba","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2014","-",NA
"399","Bahamas","Alaska pollock fillets, frozen","Imports","Tonnes","","2014","0",NA
"400","Bahamas","Alaska pollock, fresh or chilled","Imports","Tonnes","","2014","1",NA
"401","Bahamas","Alaska pollock, frozen","Imports","Tonnes","","2014","0",NA
"402","Bahamas","Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes","","2014","0",NA
"403","Bahamas","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2014","0",NA
"404","Bahamas","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2014","0",NA
"405","Bahamas","Anchovies, fresh or chilled","Imports","Tonnes","","2014","0",NA
"406","Bahamas","Anchovies, prepared or preserved, not minced","Exports","Tonnes","","2014","-",NA
"407","Bahamas","Anchovies, prepared or preserved, not minced","Imports","Tonnes","","2014","13",NA
"408","Bahamas","Anchovies, prepared or preserved, not minced","Reexports","Tonnes","","2014","-",NA
"409","Bahamas","Anchovies, salted or in brine","Imports","Tonnes","","2014","0",NA
"410","Bahamas","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2014","0",NA
"411","Bahamas","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2014","0",NA
"412","Bahamas","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2014","0",NA
"413","Bahamas","Atlantic and Danube salmons, fresh or chilled","Imports","Tonnes","","2014","1",NA
"414","Bahamas","Atlantic salmon and Danube salmon, frozen","Imports","Tonnes","","2014","1",NA
"415","Bahamas","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2014","-",NA
"416","Bahamas","Bigeye tuna, frozen, nei","Exports","Tonnes","","2014","...",NA
"417","Bahamas","Bigeye tuna, frozen, nei","Imports","Tonnes","","2014","-",NA
"418","Bahamas","Blue whitings (Micromesistius poutassou, Micromesistius australis), fresh or chilled","Imports","Tonnes","","2014","-",NA
"419","Bahamas","Carps live","Imports","Tonnes","","2014","-",NA
"420","Bahamas","Carps, eels and snakeheads, fillets, fresh or chilled","Imports","Tonnes","","2014","13",NA
"421","Bahamas","Carps, eels and snakeheads, fillets, frozen","Imports","Tonnes","","2014","5",NA
"422","Bahamas","Carps, frozen","Imports","Tonnes","","2014","0",NA
"423","Bahamas","Catfish fillets, fresh or chilled","Imports","Tonnes","","2014","0",NA
"424","Bahamas","Catfish fillets, frozen","Imports","Tonnes","","2014","0",NA
"425","Bahamas","Catfish, fresh or chilled","Imports","Tonnes","","2014","0",NA
"426","Bahamas","Catfish, frozen","Imports","Tonnes","","2014","0",NA
"427","Bahamas","Caviar","Imports","Tonnes","","2014","9",NA
"428","Bahamas","Caviar and caviar substitutes","Imports","Tonnes","","2014","-",NA
"429","Bahamas","Caviar substitutes","Imports","Tonnes","","2014","9",NA
"430","Bahamas","Cobia, fresh or chilled","Imports","Tonnes","","2014","...",NA
"431","Bahamas","Cod nei fillets, dried, salted or in brine","Imports","Tonnes","","2014","-",NA
"432","Bahamas","Cod nei, fillets, frozen","Imports","Tonnes","","2014","11",NA
"433","Bahamas","Cods nei, dried,  whether or not salted","Imports","Tonnes","","2014","57",NA
"434","Bahamas","Cods nei, frozen","Exports","Tonnes","","2014","-",NA
"435","Bahamas","Cods nei, frozen","Imports","Tonnes","","2014","2",NA
"436","Bahamas","Cods nei, salted or in brine","Imports","Tonnes","","2014","0",NA
"437","Bahamas","Cods, fresh or chilled, nei","Imports","Tonnes","","2014","0",NA
"438","Bahamas","Common sole, fresh or chilled","Imports","Tonnes","","2014","0",NA
"439","Bahamas","Common sole, frozen","Imports","Tonnes","","2014","0",NA
"440","Bahamas","Dolphinfishes, fresh or chilled","Imports","Tonnes","","2014","13",NA
"441","Bahamas","Dolphinfishes, frozen","Exports","Tonnes","","2014","-",NA
"442","Bahamas","Dolphinfishes, frozen","Imports","Tonnes","","2014","31",NA
"443","Bahamas","Eels and elvers live","Imports","Tonnes","","2014","0",NA
"444","Bahamas","Eels, fresh or chilled","Imports","Tonnes","","2014","0",NA
"445","Bahamas","Eels, frozen","Imports","Tonnes","","2014","1",NA
"446","Bahamas","European plaice (Pleuronectes platessa), fresh or chilled","Imports","Tonnes","","2014","-",NA
"447","Bahamas","European plaice, frozen","Imports","Tonnes","","2014","...",NA
"448","Bahamas","Fingers, sticks, prepared with minced fish","Imports","Tonnes","","2014","...",NA
"449","Bahamas","Fish body oils, nei","Imports","Tonnes","","2014","...",NA
"450","Bahamas","Fish body oils, nei","Reexports","Tonnes","","2014","-",NA
"451","Bahamas","Fish dried, whether or not salted, nei","Exports","Tonnes","","2014","-",NA
"452","Bahamas","Fish dried, whether or not salted, nei","Imports","Tonnes","","2014","0",NA
"453","Bahamas","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes","","2014","1",NA
"454","Bahamas","Fish fillets, fresh or chilled, nei","Exports","Tonnes","","2014","-",NA
"455","Bahamas","Fish fillets, fresh or chilled, nei","Imports","Tonnes","","2014","13",NA
"456","Bahamas","Fish fillets, fresh or chilled, nei","Reexports","Tonnes","","2014","-",NA
"457","Bahamas","Fish fillets, frozen, nei","Exports","Tonnes","","2014","-",NA
"458","Bahamas","Fish fillets, frozen, nei","Imports","Tonnes","","2014","36",NA
"459","Bahamas","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes","","2014","...",NA
"460","Bahamas","Fish for culture incl. ova, fingerlings etc.","Imports","Tonnes","","2014","47",NA
"461","Bahamas","Fish live, nei","Exports","Tonnes","","2014","-",NA
"462","Bahamas","Fish live, nei","Imports","Tonnes","","2014","-",NA
"463","Bahamas","Fish live, nei","Reexports","Tonnes","","2014","-",NA
"464","Bahamas","Fish liver oils, nei","Imports","Tonnes","","2014","1",NA
"465","Bahamas","Fish liver oils, nei","Reexports","Tonnes","","2014","-",NA
"466","Bahamas","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes","","2014","3",NA
"467","Bahamas","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes","","2014","-",NA
"468","Bahamas","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes","","2014","70",NA
"469","Bahamas","Fish meat, whether or not minced, frozen, nei","Reexports","Tonnes","","2014","-",NA
"470","Bahamas","Fish minced nei, in airtight containers prepared or preserved","Imports","Tonnes","","2014","4",NA
"471","Bahamas","Fish minced nei, in airtight containers prepared or preserved","Reexports","Tonnes","","2014","-",NA
"472","Bahamas","Fish minced nei, prepared or preserved","Imports","Tonnes","","2014","1",NA
"473","Bahamas","Fish nei, prepared or preserved, not minced","Imports","Tonnes","","2014","5",NA
"474","Bahamas","Fish nei, smoked","Imports","Tonnes","","2014","20",NA
"475","Bahamas","Fish nei, smoked","Reexports","Tonnes","","2014","-",NA
"476","Bahamas","Fish not minced, prep. or pres., in airtight containers","Imports","Tonnes","","2014","1",NA
"477","Bahamas","Fish roes, prepared, nei","Imports","Tonnes","","2014","65",NA
"478","Bahamas","Fish, dried, salted or smoked","Exports","Tonnes","","2014","-",NA
"479","Bahamas","Fish, dried, salted or smoked","Imports","Tonnes","","2014","-",NA
"480","Bahamas","Fish, dried, salted or smoked","Reexports","Tonnes","","2014","-",NA
"481","Bahamas","Fish, fresh or chilled, nei","Exports","Tonnes","","2014","73",NA
