"","Country","Commodity","Flow","Unit","X","Year","Quantity"," F"
"839","Guadeloupe","Tunas, gilled, gutted, frozen, nei","Imports","Tonnes","","2015","...",NA
"840","Guadeloupe","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","...",NA
"841","Guadeloupe","Yellowfin tuna, gilled, gutted, frozen","Imports","Tonnes","","2015","...",NA
"842","Haiti","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"843","Haiti","Dolphinfishes, fresh or chilled","Exports","Tonnes","","2015","...",NA
"844","Haiti","Euthynnus other than skipjack prep. or pres. not minced, nei","Imports","Tonnes","","2015","-",NA
"845","Haiti","Miscellaneous pelagic fish nei, minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"846","Haiti","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2015","-",NA
"847","Haiti","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","17",""
"848","Haiti","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"849","Haiti","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","...",NA
"850","Haiti","Tunas nei, frozen","Imports","Tonnes","","2015","1",""
"851","Haiti","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","0",""
"852","Haiti","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","-",NA
"853","Haiti","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"854","Haiti","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","4",""
"855","Haiti","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"856","Haiti","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"857","Haiti","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"858","Haiti","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"859","Haiti","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"860","Jamaica","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"861","Jamaica","Albacore (=Longfin tuna), fresh or chilled","Reexports","Tonnes","","2015","-",NA
"862","Jamaica","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","9",NA
"863","Jamaica","Albacore (=Longfin tuna), frozen, nei","Reexports","Tonnes","","2015","...",NA
"864","Jamaica","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Exports","Tonnes","","2015","-",NA
"865","Jamaica","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"866","Jamaica","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"867","Jamaica","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"868","Jamaica","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"869","Jamaica","Miscellaneous pelagic fish fillets, frozen, nei","Reexports","Tonnes","","2015","-",NA
"870","Jamaica","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"871","Jamaica","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"872","Jamaica","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","0",NA
"873","Jamaica","Tuna loins and fillets, frozen","Reexports","Tonnes","","2015","0",NA
"874","Jamaica","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"875","Jamaica","Tunas nei, frozen","Imports","Tonnes","","2015","4",NA
"876","Jamaica","Tunas nei, frozen","Reexports","Tonnes","","2015","...",NA
"877","Jamaica","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","0",NA
"878","Jamaica","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","422",NA
"879","Jamaica","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","2",NA
"880","Jamaica","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"881","Jamaica","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"882","Jamaica","Tunas, fresh or chilled, nei","Reexports","Tonnes","","2015","0",NA
"883","Jamaica","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"884","Jamaica","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","1",NA
"885","Jamaica","Yellowfin tuna, fresh or chilled","Reexports","Tonnes","","2015","-",NA
"886","Jamaica","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","42",NA
"887","Jamaica","Yellowfin tuna, frozen, nei","Reexports","Tonnes","","2015","...",NA
"888","Martinique","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","...",NA
"889","Martinique","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","...",NA
"890","Martinique","Albacore (=Longfin tuna), gilled, gutted, frozen","Imports","Tonnes","","2015","...",NA
"891","Martinique","Albacore (=Longfin tuna), heads-off, etc., frozen","Imports","Tonnes","","2015","...",NA
"892","Martinique","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes","","2015","...",NA
"893","Martinique","Euthynnus other than skipjack prep. or pres. not minced, nei","Imports","Tonnes","","2015","...",NA
"894","Martinique","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","...",NA
"895","Martinique","Skipjack tuna, frozen","Imports","Tonnes","","2015","...",NA
"896","Martinique","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","...",NA
"897","Martinique","Tuna loins, prepared or preserved","Imports","Tonnes","","2015","...",NA
"898","Martinique","Tunas nei, frozen","Imports","Tonnes","","2015","...",NA
"899","Martinique","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","...",NA
"900","Martinique","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","...",NA
"901","Martinique","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"902","Martinique","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","...",NA
"903","Martinique","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","...",NA
"904","Martinique","Tunas, gilled, gutted, frozen, nei","Imports","Tonnes","","2015","...",NA
"905","Martinique","Tunas, heads-off, etc., frozen, nei","Imports","Tonnes","","2015","...",NA
"906","Martinique","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","...",NA
"907","Martinique","Yellowfin tuna, gilled, gutted, frozen","Imports","Tonnes","","2015","...",NA
"908","Montserrat","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"909","Montserrat","Tunas nei, frozen","Imports","Tonnes","","2015","0",NA
"910","Montserrat","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","7",NA
"911","Montserrat","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"912","Montserrat","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"913","Montserrat","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"914","Netherlands Antilles","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"915","Netherlands Antilles","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"916","Netherlands Antilles","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"917","Netherlands Antilles","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"918","Netherlands Antilles","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","-",NA
"919","Netherlands Antilles","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"920","Netherlands Antilles","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"921","Netherlands Antilles","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"922","Netherlands Antilles","Bigeye tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"923","Netherlands Antilles","Euthynnus excl. skipjack or stripe-bellied bonitos, fresh or chilled","Imports","Tonnes","","2015","-",NA
"924","Netherlands Antilles","Euthynnus excl. skipjack or stripe-bellied bonitos, frozen","Imports","Tonnes","","2015","-",NA
"925","Netherlands Antilles","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2015","-",NA
"926","Netherlands Antilles","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"927","Netherlands Antilles","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"928","Netherlands Antilles","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"929","Netherlands Antilles","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"930","Netherlands Antilles","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes","","2015","-",NA
"931","Netherlands Antilles","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"932","Netherlands Antilles","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"933","Netherlands Antilles","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"934","Netherlands Antilles","Tunas nei, frozen","Imports","Tonnes","","2015","-",NA
"935","Netherlands Antilles","Tunas prepared or preserved, not minced, in airtight containers","Exports","Tonnes","","2015","-",NA
"936","Netherlands Antilles","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"937","Netherlands Antilles","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","-",NA
"938","Netherlands Antilles","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"939","Netherlands Antilles","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"940","Netherlands Antilles","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"941","Netherlands Antilles","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"942","Netherlands Antilles","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"943","Netherlands Antilles","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"944","Netherlands Antilles","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"945","Netherlands Antilles","Yellowfin tuna, heads-off, etc., frozen","Exports","Tonnes","","2015","-",NA
"946","Saint Kitts and Nevis","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","23",""
"947","Saint Kitts and Nevis","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"948","Saint Kitts and Nevis","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"949","Saint Kitts and Nevis","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","-",NA
"950","Saint Kitts and Nevis","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"951","Saint Kitts and Nevis","Bigeye tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"952","Saint Kitts and Nevis","Miscellaneous pelagic fish fillets, frozen, nei","Exports","Tonnes","","2015","-",NA
"953","Saint Kitts and Nevis","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"954","Saint Kitts and Nevis","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","7",""
"955","Saint Kitts and Nevis","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"956","Saint Kitts and Nevis","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"957","Saint Kitts and Nevis","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"958","Saint Kitts and Nevis","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"959","Saint Kitts and Nevis","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"960","Saint Kitts and Nevis","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"961","Saint Kitts and Nevis","Tunas nei, frozen","Imports","Tonnes","","2015","...",NA
"962","Saint Kitts and Nevis","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"963","Saint Kitts and Nevis","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","17",""
"964","Saint Kitts and Nevis","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"965","Saint Kitts and Nevis","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","9",""
"966","Saint Kitts and Nevis","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"967","Saint Kitts and Nevis","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"968","Saint Kitts and Nevis","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","...",NA
"969","Saint Lucia","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"970","Saint Lucia","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","0",NA
"971","Saint Lucia","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"972","Saint Lucia","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"973","Saint Lucia","Albacore (=Longfin tuna), frozen, nei","Reexports","Tonnes","","2015","-",NA
"974","Saint Lucia","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","-",NA
"975","Saint Lucia","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"976","Saint Lucia","Miscellaneous pelagic fish fillets, frozen, nei","Exports","Tonnes","","2015","-",NA
"977","Saint Lucia","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"978","Saint Lucia","Miscellaneous pelagic fish nei, dried, whether or not salted","Imports","Tonnes","","2015","-",NA
"979","Saint Lucia","Miscellaneous pelagic fish nei, fillets, dried, salted or in brine","Imports","Tonnes","","2015","-",NA
"980","Saint Lucia","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes","","2015","-",NA
"981","Saint Lucia","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"982","Saint Lucia","Skipjack tuna, frozen","Imports","Tonnes","","2015","4",NA
"983","Saint Lucia","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","6",NA
"984","Saint Lucia","Tuna meat, whether or not minced, frozen","Imports","Tonnes","","2015","-",NA
"985","Saint Lucia","Tunas nei, frozen","Imports","Tonnes","","2015","14",NA
"986","Saint Lucia","Tunas nei, frozen","Reexports","Tonnes","","2015","-",NA
"987","Saint Lucia","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","1",NA
"988","Saint Lucia","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","639",NA
"989","Saint Lucia","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","0",NA
"990","Saint Lucia","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"991","Saint Lucia","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"992","Saint Lucia","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"993","Saint Lucia","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","30",NA
"994","Saint Lucia","Yellowfin tuna, fresh or chilled","Reexports","Tonnes","","2015","-",NA
"995","Saint Lucia","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"996","Saint Lucia","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","10",NA
"997","Saint Vincent/Grenadines","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"998","Saint Vincent/Grenadines","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","0",NA
"999","Saint Vincent/Grenadines","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","2",""
"1000","Saint Vincent/Grenadines","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","2",NA
"1001","Saint Vincent/Grenadines","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Exports","Tonnes","","2015","-",NA
"1002","Saint Vincent/Grenadines","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1003","Saint Vincent/Grenadines","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","0",NA
"1004","Saint Vincent/Grenadines","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1005","Saint Vincent/Grenadines","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes","","2015","11",""
"1006","Saint Vincent/Grenadines","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"1007","Saint Vincent/Grenadines","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1008","Saint Vincent/Grenadines","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"1009","Saint Vincent/Grenadines","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"1010","Saint Vincent/Grenadines","Tunas nei, frozen","Exports","Tonnes","","2015","3",""
"1011","Saint Vincent/Grenadines","Tunas nei, frozen","Imports","Tonnes","","2015","6",NA
"1012","Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","...",NA
"1013","Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","0",""
"1014","Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","57",NA
"1015","Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"1016","Saint Vincent/Grenadines","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"1017","Saint Vincent/Grenadines","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"1018","Saint Vincent/Grenadines","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","...",NA
"1019","Saint Vincent/Grenadines","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","...",NA
"1020","Saint Vincent/Grenadines","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"1021","Saint Vincent/Grenadines","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","0",NA
"1022","Trinidad and Tobago","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","...",NA
"1023","Trinidad and Tobago","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","...",NA
"1024","Trinidad and Tobago","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","19",""
"1025","Trinidad and Tobago","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","1076",""
"1026","Trinidad and Tobago","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","-",NA
"1027","Trinidad and Tobago","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1028","Trinidad and Tobago","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","74",""
"1029","Trinidad and Tobago","Bigeye tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"1030","Trinidad and Tobago","Dolphinfishes, fresh or chilled","Exports","Tonnes","","2015","336",""
"1031","Trinidad and Tobago","Marlins, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1032","Trinidad and Tobago","Marlins, frozen","Exports","Tonnes","","2015","-",NA
"1033","Trinidad and Tobago","Marlins, frozen","Imports","Tonnes","","2015","23",""
"1034","Trinidad and Tobago","Miscellaneous pelagic fish fillets, frozen, nei","Exports","Tonnes","","2015","9",""
"1035","Trinidad and Tobago","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"1036","Trinidad and Tobago","Miscellaneous pelagic fish nei, dried, whether or not salted","Exports","Tonnes","","2015","-",NA
"1037","Trinidad and Tobago","Miscellaneous pelagic fish nei, dried, whether or not salted","Imports","Tonnes","","2015","-",NA
"1038","Trinidad and Tobago","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"1039","Trinidad and Tobago","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2015","-",NA
"1040","Trinidad and Tobago","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","219",""
"1041","Trinidad and Tobago","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1042","Trinidad and Tobago","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"1043","Trinidad and Tobago","Skipjack tuna, frozen","Imports","Tonnes","","2015","10",""
"1044","Trinidad and Tobago","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes","","2015","0",""
"1045","Trinidad and Tobago","Southern bluefin tuna (Thunnus maccoyii), live","Exports","Tonnes","","2015","-",NA
"1046","Trinidad and Tobago","Tuna loins and fillets, fresh or chilled","Exports","Tonnes","","2015","2",""
"1047","Trinidad and Tobago","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","1",""
"1048","Trinidad and Tobago","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","6",""
"1049","Trinidad and Tobago","Tuna meat, whether or not minced, frozen","Imports","Tonnes","","2015","-",NA
"1050","Trinidad and Tobago","Tunas nei, frozen","Exports","Tonnes","","2015","0",""
"1051","Trinidad and Tobago","Tunas nei, frozen","Imports","Tonnes","","2015","6",""
"1052","Trinidad and Tobago","Tunas nei, frozen","Reexports","Tonnes","","2015","...",NA
"1053","Trinidad and Tobago","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","966",""
"1054","Trinidad and Tobago","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","0",""
"1055","Trinidad and Tobago","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","63",""
"1056","Trinidad and Tobago","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","...",NA
"1057","Trinidad and Tobago","Tunas, bonitos, billfishes fillets, fresh or chilled, nei","Exports","Tonnes","","2015","3",""
"1058","Trinidad and Tobago","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"1059","Trinidad and Tobago","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Exports","Tonnes","","2015","-",NA
"1060","Trinidad and Tobago","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","1",""
"1061","Trinidad and Tobago","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","3",""
"1062","Trinidad and Tobago","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","894",""
"1063","Trinidad and Tobago","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","0",""
"1064","Trinidad and Tobago","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","44",""
"1065","Trinidad and Tobago","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","14",""
"1066","Trinidad and Tobago","Yellowfin tuna, heads-off, etc., frozen","Exports","Tonnes","","2015","-",NA
"1067","Turks and Caicos Is.","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"1068","Turks and Caicos Is.","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"1069","Turks and Caicos Is.","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"1070","Turks and Caicos Is.","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","-",NA
"1071","Turks and Caicos Is.","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"1072","Turks and Caicos Is.","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1073","Turks and Caicos Is.","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"1074","Turks and Caicos Is.","Bigeye tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"1075","Turks and Caicos Is.","Marlins, fresh or chilled","Imports","Tonnes","","2015","-",NA
"1076","Turks and Caicos Is.","Marlins, frozen","Imports","Tonnes","","2015","-",NA
"1077","Turks and Caicos Is.","Skipjack prepared or preserved, not minced, nei","Exports","Tonnes","","2015","...",NA
"1078","Turks and Caicos Is.","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"1079","Turks and Caicos Is.","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes","","2015","-",NA
"1080","Turks and Caicos Is.","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"1081","Turks and Caicos Is.","Southern bluefin tuna (Thunnus maccoyii), live","Imports","Tonnes","","2015","-",NA
"1082","Turks and Caicos Is.","Tuna loins and fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"1083","Turks and Caicos Is.","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","1",""
"1084","Turks and Caicos Is.","Tuna meat, whether or not minced, frozen","Imports","Tonnes","","2015","0",""
"1085","Turks and Caicos Is.","Tunas nei, frozen","Imports","Tonnes","","2015","0",""
"1086","Turks and Caicos Is.","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","104",""
"1087","Turks and Caicos Is.","Tunas, bonitos, billfishes etc, fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"1088","Turks and Caicos Is.","Tunas, bonitos, billfishes fillets, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"1089","Turks and Caicos Is.","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"1090","Turks and Caicos Is.","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","2",""
"1091","Turks and Caicos Is.","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"1092","Turks and Caicos Is.","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"1093","Turks and Caicos Is.","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","0",""
"1094","Totals - All","","","","","2015","37867",NA
"1095","Antigua and Barbuda","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2016","0",NA
"1096","Antigua and Barbuda","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2016","0",NA
"1097","Antigua and Barbuda","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2016","-",NA
"1098","Antigua and Barbuda","Euthynnus other than skipjack prep. or pres. not minced, nei","Imports","Tonnes","","2016","-",NA
"1099","Antigua and Barbuda","Skipjack tuna, frozen","Imports","Tonnes","","2016","-",NA
"1100","Antigua and Barbuda","Southern bluefin tuna (Thunnus maccoyii), live","Imports","Tonnes","","2016","-",NA
"1101","Antigua and Barbuda","Tuna loins and fillets, frozen","Imports","Tonnes","","2016","-",NA
"1102","Antigua and Barbuda","Tuna loins, prepared or preserved","Imports","Tonnes","","2016","-",NA
"1103","Antigua and Barbuda","Tunas nei, frozen","Exports","Tonnes","","2016","-",NA
"1104","Antigua and Barbuda","Tunas nei, frozen","Imports","Tonnes","","2016","0",NA
